segment_number,title,video_url,source,start_time,end_time,summary,teaching_points,visual_prompt,hockey_skills,position,complexity,clip_type,intended_audience,play_or_skill_focus,duration,transcript
48,iTrain Hockey Puck Handling Training Intensive,https://www.youtube.com/watch?v=uYDT5-jr1ro?t=1151,iTrain Hockey,1151.12,1175.1200000000001,The segment explains how to perform a 360-degree puck handling exercise and a basic toe drag while emphasizing weight transfer with leg movement.,"['Form a triangle around your body with the puck.', 'Complete a 360-degree maneuver in three steps.', 'Perform a basic toe drag starting at 12 o’clock, directly in front of your body.', 'Transfer weight with your legs while executing the toe drag.']","A player demonstrating puck handling in a triangle formation around their body, followed by a toe drag with emphasis on leg weight transfer.","['Puck Handling', 'Toe Drag', 'Weight Transfer']",,Intermediate,Demonstration,Intermediate Players,Puck Handling,24.0,"Almost as if I'm making a triangle around my body. And then you're almost back to the same spot. One, two, three to do a full 360. Next one we're going to be doing just a basic toe drag from 12 o'clock again. So right in front of your belly button, right in front of your toes. When you snap the puck in this time though, we're going to be transferring or weight with our legs."
49,iTrain Hockey Puck Handling Training Intensive,https://www.youtube.com/watch?v=uYDT5-jr1ro?t=1175,iTrain Hockey,1175.1200000000001,1192.0,"The video explains how to properly execute a toe drag, highlighting the importance of weight transfer to protect the puck effectively.","['Shift weight to the left leg when the puck is in front.', 'Move weight to the right leg during the toe drag.', 'Keep the puck close to the body for better protection.']",An instructor demonstrates the toe drag by shifting weight between legs and keeping the puck close to the body.,"['Toe Drag', 'Puck Protection']","['Forward', 'Defense']",Intermediate,Demonstration,Intermediate Players,Puck Protection,16.88,"So when the puck is in front of you, as a lefty, I place my weight on my left leg. And as I toe drag it in, watch my place my weight on my right foot. So if I was going to toe drag it in, we'd like the puck that it's when it's nice and close underneath our body because that's where it's well protected away from poachx."
50,iTrain Hockey Puck Handling Training Intensive,https://www.youtube.com/watch?v=uYDT5-jr1ro?t=1192,iTrain Hockey,1192.96,1208.6399999999999,"The segment explains a technique for enhancing puck handling by adjusting body positioning. By lifting the left leg, the player moves the puck closer to the body, allowing for deeper reach and improved control.","['Lift the left leg to allow deeper puck control.', 'Shift weight from left to right and back to left when snapping the puck.', 'Maintain balance by keeping weight centered over the supporting leg.']","A player demonstrating puck handling, lifting their left leg to pull the puck closer to their body while shifting their weight from one leg to the other.","['Puck Handling', 'Weight Transfer']",,Intermediate,Demonstration,Intermediate Player,Puck Control,15.68,"If I don't move my left leg out of the way, and that's as close as I can get it to the inside of my body. But if I do this, pick up my left leg. I can almost get it half of my foot a little bit deeper. So my weight's on my left. As I snap the puck in, weight goes to the right, and it goes to the left."
51,iTrain Hockey Puck Handling Training Intensive,https://www.youtube.com/watch?v=uYDT5-jr1ro?t=1215,iTrain Hockey,1215.36,1234.3999999999999,"This segment covers performing toe drag snaps while moving, emphasizing proper technique to avoid common errors.","['Practice toe drag snaps in motion.', 'Avoid doing excessive taps; focus on smooth movements.', 'Move the puck from the forehand, transitioning from toe to flat blade.']","Demonstrate a player in motion performing toe drags, highlighting the transition from the toe to the flat blade on the forehand.","['Puck Handling', 'Toe Drag']",,Intermediate,Drill Explanation,Youth Players,Puck Handling,19.04,"Okay, so next one we're just going to do basic toe drag, snap toe drags from 12 o'clock. So from in front of your body, only now we're going to do it in motion. Most times a common error that I see from kids, is they do a lot of these versus little taps. And we actually want to move the puck from forehand straight from toe to the flat blade."
52,iTrain Hockey Puck Handling Training Intensive,https://www.youtube.com/watch?v=uYDT5-jr1ro?t=1239,iTrain Hockey,1239.76,1258.5600000000002,Emphasizes the importance of puck handling by feel to keep your head up during play.,"['Keep your head up while handling the puck.', 'Develop a feel for the puck similar to holding a baseball.', 'Practice puck handling without constantly looking down.']","Show a player practicing puck handling with their head up, looking forward while moving the puck around with their stick.","['Puck Handling', 'Awareness']",,Intermediate,Demonstration,Intermediate Player,Puck Handling,18.8,"The best part about that one, a lot of the time when I'm just as I'm demonstrating at a notice that my head can be up. So we go by feel. So the puck, in the same way when you grab a baseball or anything with your hands, you can feel it in your hands, right? You don't need to wind up and throw it. And as you're winding up, look at your puck or whatever is in your hand."
53,iTrain Hockey Puck Handling Training Intensive,https://www.youtube.com/watch?v=uYDT5-jr1ro?t=1259,iTrain Hockey,1259.2800000000002,1284.64,"The video focuses on refining puck handling skills through snap toe drags with an emphasis on head-up play and incorporating body movements like hip rotation, while performing the skill in motion.","['Practice snap toe drags with a focus on feeling the puck.', 'Keep your head up to improve spatial awareness.', 'Incorporate hip rotation to enhance the toe drag.', 'Perform the drill while moving to simulate game scenarios.']","A player executing snap toe drags while skating, showing head-up posture and hip movement.","['Puck Handling', 'Toe Drags', 'Spatial Awareness']",,Intermediate,Drill Explanation,Intermediate Player,Puck Handling,25.36,"You can feel it, right? So in the same way, just doing those snap toe drags. See if you can get your head up and just go by feel. Next one we're doing those same snap toe drags. And we're doing it with the body, the hip rotation. This is what we did it before. Only now we're going to do it in motion. Check it out. Okay."
54,iTrain Hockey Puck Handling Training Intensive,https://www.youtube.com/watch?v=uYDT5-jr1ro?t=1284,iTrain Hockey,1284.64,1322.08,"This segment covers the initial steps in mastering forehand side toe drags, focusing on starting positions and puck control for left-handed players.","['Begin with toes pointing straight ahead.', 'Start with the puck on the left-hand side for lefties.', 'Move the puck using a toe drag motion.']",Show a left-handed player positioning the puck on the left side and executing a toe drag with toes pointing forward.,"['Puck Handling', 'Toe Drag']",,Intermediate,Demonstration,Intermediate Players,Puck Handling,37.44,"So we're just going to begin the series on forehand side toe drags. Last time we were reaching where our toes were pointing at 12 o'clock. So with that one, we started in front and we finished with our arm out to the side. This time as a lefty, I start with the puck. On the left hand side, toes are still facing forward. I start with the toe drag."
55,iTrain Hockey Puck Handling Training Intensive,https://www.youtube.com/watch?v=uYDT5-jr1ro?t=1322,iTrain Hockey,1322.08,1359.3600000000001,The video segment focuses on improving puck handling by utilizing both hands effectively during toe drags. Emphasis is placed on how each hand contributes differently to the maneuver: the top hand controls the puck while the bottom hand provides additional support.,"['Use the top hand to control the puck during drags.', 'The bottom hand should support and stabilize the movement.', 'Ensure the top hand snaps in during the maneuver.']","A player demonstrating puck handling with both hands on the stick, showing the top hand controlling the puck and the bottom hand providing support.","['Puck Handling', 'Toe Drag']",,Intermediate,Demonstration,Intermediate Players,Puck Handling,37.28,"And now this time my arm finishes actually in front of my body. Okay, so now we're just going to progress to two hands. Just as usual, tophand does all the control and controls the puck. Bottomhand is going to come along for the right and add a little bit of support. Tophand snaps in. Bottomhand adds support. Okay, so with that one, we want to make sure that as we're toe dragging it in,"
56,iTrain Hockey Puck Handling Training Intensive,https://www.youtube.com/watch?v=uYDT5-jr1ro?t=1359,iTrain Hockey,1359.3600000000001,1377.12,The video segment details a puck handling drill focusing on protecting the puck by positioning it behind the body on the forehand side.,"['Finish the puck motion behind the body to ensure protection.', 'Visualize placing the puck into the back pocket for security.', 'Perform snap toe drags with emphasis on forehand side control.']","Illustrate a player performing a snap toe drag, ending with the puck positioned behind their body as if placing it in their back pocket.","['Puck Handling', 'Puck Protection', 'Toe Drags']","['Forward', 'Defense']",Intermediate,Drill Explanation,Intermediate Player,Puck Protection,17.76,"it always finishes behind our body. So as if I was wearing a pair of jeans and this the puck was my wallet, I want to place it into a spot where I know it's well-protected. So as you snap it in, place it into your back pocket of the forehand side. So we're going to do snap toe drags, but now we're going to do it from the forehand side."
57,iTrain Hockey Puck Handling Training Intensive,https://www.youtube.com/watch?v=uYDT5-jr1ro?t=1377,iTrain Hockey,1377.12,1404.0,This segment focuses on enhancing toe drag skills with added complexity through snapping the puck while maintaining balance and directionality of foot positioning.,"['Practice toe drags with a weight transfer.', ""Use directional cues (12 o'clock, 9 o'clock, 3 o'clock) for better orientation."", 'Always keep toes facing forward during the drill.', 'Shift weight appropriately to improve puck control.']","Show a player standing with toes facing forward, moving the puck from a wide position using a toe drag with weight transfer, finishing with a snap.","['Toe Drags', 'Puck Control', 'Weight Transfer']",,Intermediate,Drill Explanation,Intermediate Players,Puck Handling,26.88,"So the same thing that we were doing before, toe drags now with a snap. The same way we were doing toe drags with wheat transfer from noon. From 12 o'clock now we're going to do nine o'clock as a lefty or as a righty, you would do three o'clock. Your toes are always facing forwards. As the puck is out, I place my weight on my left foot as I snap the puck in."
58,iTrain Hockey Puck Handling Training Intensive,https://www.youtube.com/watch?v=uYDT5-jr1ro?t=1404,iTrain Hockey,1404.0,1422.56,The segment focuses on enhancing puck protection by using footwork effectively.,"['Shift your weight to the right skate for balance.', 'Drag the left skate behind to create more space for puck handling.', 'Move the puck under the skates for additional protection.']",Show close-up of feet shifting weight and dragging skate while simultaneously moving the puck.,"['Puck Handling', 'Footwork', 'Puck Protection']",,Intermediate,Demonstration,Intermediate Players,Puck Protection,18.56,"I'm going to place the weight on my right and watch what I do with my left skate. I'm just going to drag it and pull it behind me. But in move my foot, I'd only be pulling the puck to here. But if I did move my puck, then I can almost move it into underneath my skates. So like it's almost an extra half of a foot to a full foot of protection. So check it out."
59,iTrain Hockey Puck Handling Training Intensive,https://www.youtube.com/watch?v=uYDT5-jr1ro?t=1426,iTrain Hockey,1426.8,1464.5600000000002,This segment focuses on combining body weight transfer with hand sliding to improve puck handling. The technique involves moving hands together and then sliding them apart to gain full puck control and execution.,"['Combine body weight transfer with a hand slide for full extension.', 'Hands come together when reaching out with the puck.', 'Slide hands apart when pulling the puck in for control.', 'Practice last toe drag by integrating these movements.']",Show a player transferring their body weight and sliding hands on the stick while handling the puck.,"['Puck Handling', 'Toe Drag']",,Intermediate,Tutorial Demonstration,Intermediate Player,Puck Handling,37.76,"Okay, so next one, we're doing the exact same body weight transfer. Only this time we're going to add it with a slide of the hand so that we can get an extra full extension. Hands come together when you reach out and then hand to hide a part as we slide it in. So hand slide apart as you pull the puck into your body. Okay, so the last toe drag in the series."
60,iTrain Hockey Puck Handling Training Intensive,https://www.youtube.com/watch?v=uYDT5-jr1ro?t=1464,iTrain Hockey,1464.5600000000002,1488.1599999999999,"The segment covers advanced techniques for left-handed puck handling, focusing on pulling the puck from unconventional angles and incorporating toe drags.","[""Pull the puck from three o'clock to develop control on the forehand."", 'Keep toes facing forward for stability.', 'Practice one-handed backhand toe drags to improve agility and puck control.']","Show a player, with a left-handed stick, pulling the puck from the three o'clock position across their body on the forehand side, followed by a demonstration of a one-handed backhand toe drag.","['Puck Handling', 'Toe Drag']",,Advanced,Demonstration,Advanced Player,Puck Handling,23.6,"As a lefty, normally I'd be pulling it from the side from nine o'clock. This time I'm going to pull it from the three o'clock and keep it always on the four hand side. Toes are always facing forwards. I reach out to three o'clock and then snap the puck. Okay, so next one is one hand and backhand toe drag. So let's go look like this."
61,iTrain Hockey Puck Handling Training Intensive,https://www.youtube.com/watch?v=uYDT5-jr1ro?t=1488,iTrain Hockey,1488.1599999999999,1512.1599999999999,This segment focuses on training players to handle the puck by incorporating the entire body. Emphasis is placed on using the hips and arms while flexing the stick to maintain control during movement from front to back.,"['Engage the whole body: Use hips, arms, and stick flexing.', 'Flex the stick while moving the puck from front to back.', 'Pay attention to the feel and sound of the stick sweep.']",An instructor showing the puck transition from the front to the back using full-body movement and demonstrating stick flexing.,"['Puck Handling', 'Stick Flexing']",,Intermediate,Drill Explanation,Intermediate Players,Puck Handling,24.0,"I'm just pulling it from one hand from the front of my body to behind me. It's really important that we get the whole body engaged in this drill. It's using your hips and you're using your arms and using your just flexing your stick as well as really important. So when it's on your toe over the blade, you can still flex your stick. So listen to this sound. I can still sweep it once I place it down."
62,iTrain Hockey Puck Handling Training Intensive,https://www.youtube.com/watch?v=uYDT5-jr1ro?t=1512,iTrain Hockey,1512.1599999999999,1532.24,"This segment explains how to execute a toe drag by using a strong grip with one hand, moving the puck from 12 o'clock to 6 o'clock positions for effective puck handling.","['Use one hand to grip the stick strongly.', 'Move the puck from as far in front to as far behind as possible.', ""Aim for a 12 o'clock to 6 o'clock movement to perform a toe drag.""]","A player demonstrating the toe drag, moving the puck fluidly from the front to the back using one hand on the stick.","['Puck Handling', 'Toe Drag']",,Intermediate,Demonstration,Intermediate Player,Toe Drag,20.08,"So still make that sound. This with one hand you can get a good strong grip on the ice so that you can move the puck quite easily. But again, we want to place the puck as far as we can in front of us. And then as far as we can behind us. So if you can get it from 12 o'clock to six o'clock, that's the ideal toe drag."
63,iTrain Hockey Puck Handling Training Intensive,https://www.youtube.com/watch?v=uYDT5-jr1ro?t=1532,iTrain Hockey,1532.24,1562.0,"This segment emphasizes proper body positioning and movement for stationary and moving puck handling, focusing on using hip and upper body rotation to improve control.","['Flex your stick and pull the puck back in front.', 'Keep toes facing forward during stationary drills.', 'Rotate hips and whole upper body to aid in puck movement.']","A player standing still, rotating hips and upper body while handling the puck.","['Puck Handling', 'Body Positioning']",,Intermediate,Drill Explanation,Intermediate Player,Puck Movement and Control,29.76,"Once you get it back here, flex your stick and then pull it back in front of your body. Most important thing is that your toes are always facing forwards when you're doing it stationary. The next set of progression is actually helping to move. You can move the puck a lot easier if you rotate your hips along with it. So it looks like that. You want to make sure that you're turning your whole upper body as well."
64,iTrain Hockey Puck Handling Training Intensive,https://www.youtube.com/watch?v=uYDT5-jr1ro?t=1562,iTrain Hockey,1562.0,1595.12,"The video focuses on advanced puck handling techniques, emphasizing the importance of full torso movement and ensuring the puck moves effectively from behind the body to the front using advanced toe drags like the Gretmorgand technique.","['Use your whole torso to aid in puck movement.', 'Ensure puck movement reaches behind your body (back pocket) before pulling it forward.', 'Practice advanced toe drags and puck handling moves.']","Diagram showing the puck movement from behind the skater to the front, highlighting the torsional movement.","['Toe Drags', 'Puck Handling']",,Advanced,Demonstration,Advanced Players,Puck Handling,33.12,So your whole torso could be turning with it. A really most important thing is that you're not pulling it just to about here. But you're getting it all the way into your back pocket. So that is behind your body and then pulling it back in front of you. Maybe some of the advanced toe drags and advanced puck handling moves now. This one's called Gretmorgand toe drags.
65,iTrain Hockey Puck Handling Training Intensive,https://www.youtube.com/watch?v=uYDT5-jr1ro?t=1595,iTrain Hockey,1595.12,1608.1599999999999,The video segment focuses on using the toe drag technique to handle the puck in a pattern resembling the letter 'L.' This involves dragging the puck from the forehand to the backhand and then returning it to the starting position.,"[""Create a visual 'L' shape with the puck using your stick."", 'Use a toe drag to move the puck from forehand to backhand.', 'Slide the puck back to the starting position.']","A player using a stick to move a puck in an 'L' shape on the ice, demonstrating the transition from forehand to backhand using a toe drag.","['Puck Handling', 'Toe Drag']",,Intermediate,Drill Explanation,Intermediate Player,Puck Handling,13.04,"So all we're going to do is make the letter L in the ice. So we're going to do a toe drag. Pull it from forehand to the backhand side and then back. So it looks like the letter L in the toe drag game. Slide it across, slide it back and then back up to the toe drag."
66,iTrain Hockey Puck Handling Training Intensive,https://www.youtube.com/watch?v=uYDT5-jr1ro?t=1608,iTrain Hockey,1608.1599999999999,1642.7199999999998,"The drill emphasizes the importance of weight transfer and smooth motion when performing a toe drag, transitioning quickly between backhand and forehand sides while engaging the legs.","['Engage your legs during the toe drag.', 'Focus on weight transfer for a smooth motion.', 'Quickly transition the puck from backhand to forehand.']","An instructor demonstrating a toe drag, highlighting the weight shift from the left leg for a left-handed player.","['Toe Drag', 'Puck Handling', 'Weight Transfer']",,Intermediate,Drill Explanation,Intermediate Player,Puck Handling,34.56,"The most important part of this drill is engaging your legs and making sure that you've got some weight transfer into it. And also trying to make it into a really smooth motion. Pull this toe drag and then placing it from backhand to forehand side quite quickly. So watch my feet, watch my toes. As I do the toe drag as a lefty, my weight is on my left leg and then I toe drag it in."
67,iTrain Hockey Puck Handling Training Intensive,https://www.youtube.com/watch?v=uYDT5-jr1ro?t=1642,iTrain Hockey,1642.72,1661.6000000000001,This segment focuses on shifting weight effectively during puck handling techniques like the toe drag. The key is to match your body weight shift with puck movement for better control.,"['Shift weight to match puck movement.', 'Use the toe drag to transition puck sides.', 'Ensure weight transfer from left to right and vice versa as you maneuver.']","Show a player performing a toe drag, shifting weight from one leg to the other as the puck moves from forehand to backhand.","['Puck Handling', 'Toe Drag']",,Intermediate,Demonstration,Intermediate Player,Puck Handling,18.88,"I place my weight to my right leg back to my left leg, bust out the toe drag and then put back to the right. So as the puck is on the left side of your body, you've got your weight on your left. As the puck gets pulled to the backhand side, you've got your weight on your right and obviously vice versa. As a righty. We'll do the exact same thing."
68,iTrain Hockey Puck Handling Training Intensive,https://www.youtube.com/watch?v=uYDT5-jr1ro?t=1661,iTrain Hockey,1661.6000000000001,1683.76,"The segment focuses on executing advanced toe drag techniques, specifically L toe drags, in different directions and integrating hand slides for better reach.","['Practice L toe drags in both directions.', 'Incorporate hand slides to extend reach.', 'Focus on control and precision when changing direction.']","Show a close-up of a player executing an L toe drag, changing direction while sliding their hand down the stick for extended reach.","['Puck Handling', 'Toe Drags']",['Forward'],Advanced,Drill Explanation,Advanced Players,Toe Drags,22.16,"All we're going to do is break Morgan toe drags with L toe drags, but now we're going to do an inbuilt. So we do another long L toe drags again. So very similar to the Bret Morgan ones. Only now we're going to do the L in the opposite direction. You can do this with the slide of the hand if you want to reach."
69,iTrain Hockey Puck Handling Training Intensive,https://www.youtube.com/watch?v=uYDT5-jr1ro?t=1684,iTrain Hockey,1684.4,1703.04,The video emphasizes the technique of toe dragging the puck from the 12 o'clock position to the forehand side while focusing on weight transfer between the feet.,"['Keep your hand centered on the shaft.', ""Toe drag from the 12 o'clock position to forehand side."", 'Transfer weight from right to left foot as you drag the puck.', 'Control puck with toe for effective handling.']",Illustration of a player toe dragging a puck from the center position to the forehand with arrows showing weight transfer from right to left.,"['Toe Drag', 'Weight Transfer', 'Puck Control']",,Intermediate,Drill Explanation,Intermediate Player,Puck Handling,18.64,"You can keep your hand right where it is right down the middle of the shaft, but you toe drag it in from 12 o'clock and then pull it to your forehand side. So mine would be 9 o'clock and then same thing for the front to the side. Watch my feet, how I transfer my weight from my right to my left. As that toe drags, let's pop it up."
70,iTrain Hockey Puck Handling Training Intensive,https://www.youtube.com/watch?v=uYDT5-jr1ro?t=1708,iTrain Hockey,1708.08,1725.3600000000001,Advanced puck handling technique involving sliding the puck between the legs and using a toe drag to control the puck in the back pocket position.,"['Slide the puck between the legs for advanced puck handling.', 'Use a toe drag to maneuver the puck into the back pocket position.', ""Focus on clear sight of the puck near the right leg's inside edge."", 'Bend the elbow forcefully to maintain control.']","Player sliding the puck between their legs with a smooth toe drag, then transitioning the puck to the back pocket position while maintaining sight near the right leg.","['Puck Handling', 'Toe Drag', 'Elbow Positioning']",,Advanced,Demonstration,Advanced Players,Puck Handling,17.28,So next one I'm going to do a little bit of advanced movement for some fun. We're going to slide the puck between the legs. We'll do a toe drag to get out the puck into our back pocket. Right now my puck has a clear sight to my right leg inside edge. I'm going to really force relief bend this elbow in.
71,iTrain Hockey Puck Handling Training Intensive,https://www.youtube.com/watch?v=uYDT5-jr1ro?t=1725,iTrain Hockey,1725.3600000000001,1738.24,"This segment describes a puck handling drill focusing on three key motions: the toe drag, a hand adjustment for better control, and a tuck move for puck protection and maneuverability.","['Slide the hand down the shaft for better control.', 'Perform a toe drag to handle the puck efficiently.', 'Use a tuck motion for puck protection and maneuverability.']","Show a player executing a toe drag, then shifting hand down the stick for a tuck motion.","['Puck Handling', 'Stick Handling']","['Forward', 'Defenseman']",Intermediate,Drill Explanation,Intermediate Players,Puck Handling,12.88,"At the same time that I do that, I slide my hand down to the bottom of my shaft. I let the puck go. I kick it up off my inside edge and then I repeat. So we have three motions. When we do this drill, the first motion is the toe drag. The second motion is a tuck."
72,iTrain Hockey Puck Handling Training Intensive,https://www.youtube.com/watch?v=uYDT5-jr1ro?t=1738,iTrain Hockey,1738.24,1760.8799999999999,"This segment focuses on improving puck handling by refining a three-step movement involving the release, tuck, and kick of the puck. Emphasizes ensuring the puck is pulled back fully and toes are positioned correctly.","['Release the puck and tuck it in.', 'Execute a kick off the inside during the third motion.', 'Ensure the puck is toe-dragged far enough back in the first motion.', 'Keep toes facing forwards throughout the drill.']","Player quickly alternating puck control moves in a one, two, three tempo with focus on toe drag and feet positioning.","['Puck Handling', 'Toe Drag']",,Intermediate,Drill Explanation,,Puck Handling,22.64,"So you're going to let go of the puck and tuck it and then the third motion is the kick off the inside. One, two, three, one, two, three. And then just see how fast you can do that. One common area is that the puck doesn't get toe drags far enough back in the first motion. You want to make sure that you pull it all the way back and your toes are always facing forwards."
73,iTrain Hockey Puck Handling Training Intensive,https://www.youtube.com/watch?v=uYDT5-jr1ro?t=1760,iTrain Hockey,1760.8799999999999,1782.96,"In this segment, the coach introduces a puck handling exercise focusing on the backhand side. Players practice transitioning from forehand to backhand toe drags, emphasizing puck control and footwork.","['Focus on sightlines for puck handling.', 'Practice toe drags from both forehand and backhand sides.', 'Ensure smooth transition between forehand and backhand drags.']","A player executing a toe drag, first with the forehand and then transitioning to the backhand.","['Puck Handling', 'Toe Drag', 'Transition']",,Intermediate,Drill Explanation,Intermediate Players,Puck Control,22.08,"So your puck again has clear sight. I've seen that foot that needs to be kicked off. All right, so now last time you did that forehand toe drag and then slide it through off the forehand side from the forehand back pocket. This time we're doing it from the backhand side. So in the same way that we were doing the one hand toe drags in the backhand side, we're doing that exact same thing."
74,iTrain Hockey Puck Handling Training Intensive,https://www.youtube.com/watch?v=uYDT5-jr1ro?t=1782,iTrain Hockey,1782.96,1799.28,The segment explains techniques for handling the puck by pulling it into the back pocket and transitioning through the legs. Emphasis is placed on flexing the stick and ensuring a sweeping motion to execute the technique effectively.,"['Pull the puck into the back pocket position.', 'Transition the puck through the legs for better control.', 'Focus on flexing the stick during handling.', 'Make a sweeping sound as you move the puck.']","A player demonstrating puck handling by pulling the puck behind and then transitioning it through their legs, while flexing the stick.","['Puck Handling', 'Stick Flexibility', 'Body Positioning']",,Intermediate,Drill Explanation,Intermediate Players,Puck Handling,16.32,"Pull it into the back pocket or then tuck it through the legs and it's now coming off of your other skit. Most important thing is that once you get into your back pocket, the more or less just sort of shoot me in the puck really up. But as long as you're flexing your stick and making a bit of a sweeping sound,"
75,iTrain Hockey Puck Handling Training Intensive,https://www.youtube.com/watch?v=uYDT5-jr1ro?t=1799,iTrain Hockey,1799.28,1831.2,The segment focuses on using backhand toe drags to enhance puck control by transitioning the puck smoothly from the forehand to the backhand side.,"['Practice backhand toe drags to improve puck handling.', 'Focus on snapping the puck from forehand to backhand.', 'Avoid pulling the puck over the blade unnecessarily.']","A player demonstrates a backhand toe drag, shifting the puck from forehand to backhand while maintaining control.","['Puck Handling', 'Toe Drags', 'Backhand Control']",,Intermediate,Drill Explanation,Intermediate Player,Puck Handling,31.92,"it would be very easy for you to build some hand toe and then snap that puck through. Okay, so next one's going to be backhand toe drags. I want to do a backhand toe drag more times than not and we're snapping it from our forehand side to our backhand side. A lot of players will actually pull the puck right over top of the your blade over top of the puck."
76,iTrain Hockey Puck Handling Training Intensive,https://www.youtube.com/watch?v=uYDT5-jr1ro?t=1831,iTrain Hockey,1831.2,1851.6,"The video instructs players on effective puck handling by using the toe of the stick to tap and control the puck, emphasizing hand positioning and puck proximity to the skate.","['Get your hands in front of the puck.', 'Push your hands out and tap with the toe of the stick.', 'Slide the puck straight across the body while keeping it close to your right skate.', 'Get your arms away from your body for better control.']","A player demonstrating puck control by pushing the puck with the toe of the stick, arms extended, keeping the puck close to their skate.",['Puck Handling'],,Intermediate,Demonstration,Intermediate Players,Puck Control,20.4,"But instead I actually like to get my hands in front of the puck, push them out. Well then just with the toe give it a bit of a tap and then slide it over. So right from here, whip it up tap, get your arms away from your body, tap it with a very tip and straight across your body. It should come straight across your body and stay really close to your right skate."
77,iTrain Hockey Puck Handling Training Intensive,https://www.youtube.com/watch?v=uYDT5-jr1ro?t=1851,iTrain Hockey,1851.6,1871.36,"The clip focuses on puck handling, emphasizing the transition from stationary to in-motion puck control, using seat cuts and maintaining a wide stance with bent knees.","['Keep the puck close to your body, especially near your skate.', 'Adopt a wide stance with bent knees for better balance and control.', 'Use seat cuts to effectively move while handling the puck.', 'Lift the toe for better control on puck snaps.']","A left-handed player demonstrating in-motion puck handling with a wide stance and seat cuts, keeping the puck close to their body near the right skate.","['Puck Handling', 'Skating']",,Intermediate,Demonstration,,Puck Handling,19.76,"As a lefty, I pulled from the left side of my body and tried to keep it nice and close to my right skate. The next step is always to do it in motion now. So when we do it in motion, we want to get on a nice wide stance, keep your knee bent and we'll do it with seat cuts. I like lifting up this toe for every time I snap that puck in."
78,iTrain Hockey Puck Handling Training Intensive,https://www.youtube.com/watch?v=uYDT5-jr1ro?t=1871,iTrain Hockey,1871.36,1901.68,"The video segment focuses on developing puck handling skills through toe drags, emphasizing transitioning the puck from the backhand to the forehand side and vice versa.","['Practice toe drags on both forehand and backhand sides.', 'Incorporate hip motion to enhance control and fluidity.', 'Start the toe drag from the backhand position towards the forehand.']","Show a player executing a smooth transition from backhand to forehand using a toe drag, with emphasis on hip movement.","['Puck Handling', 'Toe Drag']",,Intermediate,Drill Explanation,Intermediate Player,Toe Drag Technique,30.32,"I left up that toe. Actually, we'll take my hips as well with the motion. Okay, so next step is another best way to stick handle. It's just getting really used to doing toe drags on the forehand side and the backhand side. So we're going to do a toe drag on the forehand side, but from our backhand. So from three o'clock, we're going to toe drag it in and then pull it to the backhand side"
79,iTrain Hockey Puck Handling Training Intensive,https://www.youtube.com/watch?v=uYDT5-jr1ro?t=1901,iTrain Hockey,1901.68,1936.48,"The segment focuses on practicing backhand and forehand toe drags while transferring weight, first stationary and then in motion using seat cuts for stability.","['Practice backhand toe drag, transitioning to forehand.', 'Stay wide with seat cuts for balance.', 'Transfer weight between backhand and forehand smoothly.', 'Progress from stationary to in-motion practice.']","A player performing toe drags in place, then moving with wide stances and stickhandling.","['Puck Handling', 'Toe Drags', 'Weight Transfer']",,Intermediate,Drill Explanation,Intermediate Skaters,Puck Control,34.8,"and do a backhand toe drag. So in the same way, you just basically stick handle transferring your weight from backhand to forehand side. Now you're doing the same thing, but just with toe drags. Go backhand side, forehand side. Same thing we're going to do, but now we're going to do it in motion now. So backhand side, forehand side, same thing in motion, seat cuts, stay nice and wide."
80,iTrain Hockey Puck Handling Training Intensive,https://www.youtube.com/watch?v=uYDT5-jr1ro?t=1944,iTrain Hockey,1944.16,1967.28,"The segment covers a puck handling maneuver focusing on tucking the puck while incorporating body movement, specifically for left-handed players. This technique helps in maneuvering the puck efficiently while on the move, with an emphasis on foot positioning and stick handling fluidity.","[""Position puck at 10 o'clock for left-handed players."", 'Stop on the left skate simultaneously with sliding the puck.', 'Slide hand down the stick shaft for control.', 'Use the right leg to balance and create space for puck handling.']","A left-handed player stops quickly on the left skate, tucks the puck from 10 o'clock position, slides hand down the stick, and kicks out the right leg while moving the puck.","['Puck Handling', 'Stick Handling', 'Skating']",['Forward'],Intermediate,Demonstration,Intermediate Player,Tucking the Puck,23.12,"Okay, we got two back pocket ones. This is some of my favorite ones to do for stick handling. We're going to do a tuck on the forehand side. We're going to place the puck at about 10 o'clock as a lefty. And in one motion, I'm going to stop off my left skate and slide the puck, slide my hand down the shaft and almost kick my right leg out of the way and beat the puck"
81,iTrain Hockey Puck Handling Training Intensive,https://www.youtube.com/watch?v=uYDT5-jr1ro?t=1967,iTrain Hockey,1967.28,1990.32,Focus on fluid puck handling by transitioning between forehand and backhand with smooth movements and incorporating toe drags.,"['Use one hand to control the puck on the backhand side.', 'Transition to forehand by reaching across the body smoothly.', 'Show the puck to an opponent before transitioning.', 'Incorporate toe drags for better control and deception.']","A player demonstrates shifting the puck from backhand to forehand and using a toe drag, all in one fluid motion.","['Puck Handling', 'Toe Drag', 'Forehand and Backhand Transition']",,Intermediate,Drill Explanation,Intermediate Players,Puck Handling,23.04,"with one hand on the backhand side. Just in one motion, we're letting the puck go, reaching on the forehand side, showing the puck to the player, and then kicking it out, pulling into the backhand side, just in one motion. All right, so one thing I used just as like as a main focus on the toe drag of that last drill is,"
