title,image_url,video_url,source,category,author,summary,instructions,teaching_points,variations,tags,classified,position,starting_zone,ending_zone,situation,hockey_skills,complexity
Circle Scoring Game,https://www.files.icehockeysystems.com/files/drills/drill-maker-2480936-0-1686947246.png,,IHS,,Ice Hockey Systems,The Circle Scoring Game is a variation ofKendall Coyne's Triangle Scoring Game.,,[],[],"['Penalty Kill', 'Passing', 'Power Play', 'Shooting', 'Offensive', 'Small Area Games', 'Warm Up', '3 on 1', 'Half Ice', 'Coverage']",False,[],,,[],[],
3 V 3 Keep Away With Team Bumpers,https://www.files.icehockeysystems.com/files/drills/drill-maker-2478221-0-1686754514.png,,IHS,,Ice Hockey Systems,"3 V 3 Keep Away With Team Bumpers is a fun activity that can engage a whole team. This game can be modified to handle more players (4 v 4) or less (2 v 2), and be set up inside a zone as well. For this example we will explain a 3 V 3 setup in center ice.","Divide your team up into 2 teams of 6. Each team will have 3 players inside the playing area, and 3 players outside on the blue line. On the whistle, play 3 v 3 inside the center area. Players on the blue line can move side to side on the blueline to give their teammates better passing options. Keep score, each pass is a point! After 20-30 seconds, blow the whistle, the players on the blue line rotate in to play keep away, and the players inside the zone, rotate out to the blue lines. Encourage quick transitions!","['Players on the blue line need to be alert and be passing options for their teammates', 'Communicate with your teammates']",[],"['Passing', 'Puck Control', 'Puck Handling', 'Puck Protection', 'Offensive', 'Small Area Games', 'Warm Up', 'Neutral Zone', '3 on 3', 'Battle Drills', 'Coverage']",False,[],,,[],[],
Strip Transitions V1 & V2,https://www.files.icehockeysystems.com/files/drills/drill-maker-2234606-0-1677554014.png,https://vimeo.com/799531171,IHS,,Newedge Hockey,"Strip Transitions V1 & V 2 fromNewEdge Hockeyhelps players practice stripping the puck, transitioning, and passing to an open teammate that times their jump to the slot.","Split up pucks & players into corners The drill starts with Blue P1 skating up the boards with a puck. Red P2 skates up the boards and strips P1 by lifting their stick, and stealing the puck. After P1 gets their puck stripped, they stay up around the point. Red P2 quickly transitions, by performing a tight turn, getting their head up, and looking for their teammate, Red P3 that is streaking in from the point. Red P3 gets a pass from Red P2, and takes a shot on net. After the shot, Red P3 curls up the boards, and strips the puck from Red P4. Red P3 passes to Blue P1 (who was at the blueline) and the drill is continuous.","['Keep stick on the ice, and angle the player along the boards. When you are ready, go stick on puck.', 'Quickly get puck, and pick head up to move the puck to your teammate.', 'Player streaking from the point looking for a pass to take a shot needs to time their jump into the zone by being aware of their teammate, while communicating verbally, and non-verbally (giving a passing target with stick on the ice).']","['Coaches can force players to pick their head up and make decisions by applying light pressure throughout the drill. This will force the player to pick their head up to decide when and where they can pass the puck. To learn more about creating decisions at practice,view here.']","['Passing', 'Shooting', 'Transition', 'Angling', 'Checking', 'Half Ice']",False,[],,,[],[],
Neutral Zone Game with Outlets,https://www.files.icehockeysystems.com/files/drills/drill-maker-920756-0-1675711782.png,https://vimeo.com/779686581,IHS,,Kendall Coyne Schofield,"The Neutral Game with Outlets fromKendall Coyne Schofieldis a fast paced small area game that provides players with an additional outlet for support.  This game has all of the elements of Kendall's small area game themes including; moving, thinking, working, creativity, decision making and fun.",,[],[],"['Passing', 'Puck Control', 'Puck Handling', 'Re-Group', 'Skill Development', 'Small Area Games', 'Transition', 'Neutral Zone', '2 on 2', '3 on 3', 'Battle Drills', 'Conditioning']",False,[],,,[],[],
NEHDA Loop N Drive - 4 Part Progression,https://www.files.icehockeysystems.com/files/drills/drill-maker-1702031-0-1668603512.png,https://vimeo.com/768367570,IHS,,Newedge Hockey,"NEHDA Loop N Drive fromRob Sedia of NewEdge Hockeyis a 4 Part Progression that works on a variety of passing, shooting, timing & transition skills.","Place one net flipped around at top of the slot (as pictured in the diagram) Players line up inside the blue line, inside the face-off circles On the whistle, player 2 starts to skate backwards and receives a pass from player 1. Player 2 skates around the net with their shoulders, heads, and eyes facing up ice so they can see the whole ice in front of them. Player 2 makes a pass to player 3. Player 3 passes quickly to player 1 while player 2 touches the blue line and drives back into the zone. Player 1 passes to player 2, who drives the net in the slot, then makes a weight shift move and fires a puck on net.","['Verbal & Non Verbal Communication: call for the puck and keep your stick on the ice to show your teammate where you want the puck.', 'Head Up: keep your head and eyes up so you can see the whole ice.', 'Skating: Get up and down the ice quickly! Being quick is a mindset.', 'Timing: For the player who is driving to the net, make sure to time your zone entry so you can get a pass back. Do not be too far ahead or behind the play.', 'Shooting:Progression # 1 Weight Shift: Use deception to fake like you are going one way, then shift your weight to explode the other direction.Progression # 2 Fake Slap Shot: Use deception to fake a slap shot, then push the puck out wide to change the angle and shoot around a defender & goalie.Progression # 3 Change Shot Angle: Pull the puck inside to your skates to change the shot angle.Progression # 4 Heals Towards The Boards: Create space from the net / defender by having your heals face the boards, which will pull you away from the center of the ice to create a shooting lane for you.', 'Progression # 1 Weight Shift: Use deception to fake like you are going one way, then shift your weight to explode the other direction.', 'Progression # 2 Fake Slap Shot: Use deception to fake a slap shot, then push the puck out wide to change the angle and shoot around a defender & goalie.', 'Progression # 3 Change Shot Angle: Pull the puck inside to your skates to change the shot angle.', 'Progression # 4 Heals Towards The Boards: Create space from the net / defender by having your heals face the boards, which will pull you away from the center of the ice to create a shooting lane for you.']","['Verbal & Non Verbal Communication: call for the puck and keep your stick on the ice to show your teammate where you want the puck.', 'Head Up: keep your head and eyes up so you can see the whole ice.', 'Skating: Get up and down the ice quickly! Being quick is a mindset.', 'Timing: For the player who is driving to the net, make sure to time your zone entry so you can get a pass back. Do not be too far ahead or behind the play.', 'Shooting:Progression # 1 Weight Shift: Use deception to fake like you are going one way, then shift your weight to explode the other direction.Progression # 2 Fake Slap Shot: Use deception to fake a slap shot, then push the puck out wide to change the angle and shoot around a defender & goalie.Progression # 3 Change Shot Angle: Pull the puck inside to your skates to change the shot angle.Progression # 4 Heals Towards The Boards: Create space from the net / defender by having your heals face the boards, which will pull you away from the center of the ice to create a shooting lane for you.', 'Progression # 1 Weight Shift: Use deception to fake like you are going one way, then shift your weight to explode the other direction.', 'Progression # 2 Fake Slap Shot: Use deception to fake a slap shot, then push the puck out wide to change the angle and shoot around a defender & goalie.', 'Progression # 3 Change Shot Angle: Pull the puck inside to your skates to change the shot angle.', 'Progression # 4 Heals Towards The Boards: Create space from the net / defender by having your heals face the boards, which will pull you away from the center of the ice to create a shooting lane for you.']","['Passing', 'Puck Control', 'Re-Group', 'Shooting', 'Skill Development', 'Transition', 'Half Ice', 'Explosion']",False,[],,,[],[],
Poker 2 V 2 Game,https://www.files.icehockeysystems.com/files/drills/drill-maker-919396-0-1675711852.png,https://vimeo.com/744417057,IHS,,Kendall Coyne Schofield,Description,,[],[],"['Puck Control', 'Puck Protection', 'Shooting', 'Skill Development', 'Small Area Games', '2 on 0', '2 on 1', '2 on 2', 'Angling', 'Battle Drills', 'Explosion', 'Gap']",False,[],,,[],[],
3 Speed Warm-Up Drill,https://www.files.icehockeysystems.com/files/drills/drill-maker-1261321-0-1660829778.png,https://vimeo.com/740739920,IHS,,Ice Hockey Systems,A warm-up drill that can be performed in any zone with the entire team. Coaches can customize this warm-up activity with different skills based on the age and ability level of the team.,"Each player has a puck. Whistle # 1- players skate at 50% speed and their feet do not leave the ice.Skates are in the ice at all times and players move by driving their weight off of their inside edges. Players stickhandle the puck side to side with wide lateral movements as they shift their weight looking for open ice. Skates are in the ice at all times and players move by driving their weight off of their inside edges. Players stickhandle the puck side to side with wide lateral movements as they shift their weight looking for open ice. Whistle # 2- players skate at 75% speed and their feet can leave the ice.Be creative! Players can pick their feet up from the ice and they are moving at about 75% while being creative with tight control turns, sharp lateral movements, and still looking for open ice. Be creative! Players can pick their feet up from the ice and they are moving at about 75% while being creative with tight control turns, sharp lateral movements, and still looking for open ice. Whistle # 3- players skate at 100% speed.Be explosive and move their feet outside of your comfort zone. Jump to open areas of ice. Goalies skate backwards. Be explosive and move their feet outside of your comfort zone. Jump to open areas of ice. Goalies skate backwards.",['Players must keep head up and look for open ice during all 3 speeds.'],[],"['Skating', 'Pre Game', 'Puck Control', 'Puck Handling', 'Stations', 'Warm Up', 'Half Ice']",False,[],,,[],[],
3 v 3 Mystery Player Game,https://www.files.icehockeysystems.com/files/drills/drill-maker-1171651-0-1653330239.png,,IHS,,Alyssa (Gagliardi) Sleasman,"The 3 v 3 Mystery Player Game fromAlyssa Gagliardiis a fun small area game that can be played with one goalie (as shown in the diagram) or played cross-ice with two goalies. The game encourages communication, puck movement and problem solving.","Before their rep, players on each team strategize and choose the order of when the 3 players on their team can shoot. For example, players 1, 2 and 3 on Team Red must communicate and choose which player gets to be the shooter first, second and third. Team Blue doesn’t know their order and must react accordingly. When a change of possession happens, the defensive team that now has the puck must pass it to one of their teammates that is waiting in line for a change of possession. Once that happens they can now attack on offense. You can also have the players pass it back to a designated coach if that is easier for your team. Let the game play out for 40-50 seconds and then change groups.","['How do players work to create an advantage for their first shooter? How do they create time and space, set picks, and use deception, to find a way to get that player in a good position?', ""After the first shot is completed, players must win retrievals and now strategize for shooter #2, but now the defensive team knows it's now narrowed down to two players."", 'Encourage players to discuss new strategies after each rep - what went well? What could they have done differently?']",[],"['Passing', 'Puck Control', 'Puck Protection', 'Offensive', 'Small Area Games', 'Offensive Zone', '3 on 3', 'Battle Drills', 'Half Ice', 'Coverage']",False,[],,,[],[],
Pass Through The Circle Game,https://www.files.icehockeysystems.com/files/drills/drill-maker-1099111-1648157048.png,https://vimeo.com/691385325,IHS,,Ice Hockey Systems,"Pass Through The Circle Game is a fun small area game that practices passing, puck protection, decision making and awareness. The offensive players work together to pass through the circle to score points, while the defense tries to gain possession of the puck to score points.","Set up a 4 v 2 game around a circle. It can be at the center ice circle or any of the in zone circles. On the whistle, the forwards work to keep possession and are able to score points by passing through the circle (the puck can go through any part of the circle, but it must be a completed pass to count as a point). Defense tries to break up the play and get the puck out of play. Defense is awarded 2 points if they skate the puck out of play and 1 point for knocking the puck out of play. Forwards and defenseman can skate anywhere they want in the playing area (including the middle of the circle). Game should go for 30-45 seconds or so before a new set of players jumps in. Keep track of how many points are scored!","['Offensive playersKeep head up to be aware of where teammates are, defenders are, and where the open ice is.Players without the puck should jump to open ice to be an outlet.Players without the puck should be thinking of where they will pass the puck ahead of time if they get the puck.Players with the puck should practice deception with head, body and eyes to make the defenders think the puck is going somewhere else.', 'Keep head up to be aware of where teammates are, defenders are, and where the open ice is.', 'Players without the puck should jump to open ice to be an outlet.', 'Players without the puck should be thinking of where they will pass the puck ahead of time if they get the puck.', 'Players with the puck should practice deception with head, body and eyes to make the defenders think the puck is going somewhere else.', 'Defensive playersKeep sticks on the ice to block passing lanes.Protect the circle and only chase the puck carrier when there is a good opportunity.', 'Keep sticks on the ice to block passing lanes.', 'Protect the circle and only chase the puck carrier when there is a good opportunity.']","['Can be set up at center ice circle or in zone circles (example of in zone is shown below).', 'If it is too easy for the forwards to score points, add an additional defender to make it more challenging (make it a 4 v 3 or a 3 v 2 game).', 'If it is too hard for the forwards to score points, have the defenders flip their sticks over.', 'Can make the outside boundaries smaller or larger (the smaller the boundary the harder it is for the offensive team).']","['Penalty Kill', 'Passing', 'Power Play', 'Puck Control', 'Puck Protection', 'Offensive', 'Small Area Games', 'Stations', 'Warm Up', 'Half Ice', 'Coverage']",False,[],,,[],[],
Escape The Circle,https://www.files.icehockeysystems.com/files/drills/drill-maker-1064541-1646406312.png,https://vimeo.com/677811250,IHS,,Alyssa (Gagliardi) Sleasman,Escape The Circle fromAlyssa Gagliardiis a great exercise to help players practice moving and stickhandling in tight areas. Players should practice keeping their head up and being deceptive to help them escape the circle. This drill is a great progression from theRondo Passing Warm-Up.,Player in the middle has the puck and their objective is to try to get out of the circle while keeping full control of the puck. Players on the outside of the circle (5-7 players) are allowed to move their stick but not their feet to try to limit the space of the puck carrier and force a turnover. Rotate players through so that everyone gets a chance to try to escape the circle.,"['The puck carrier must keep their head up, use deception and evasive puck skills to try to exit the circle.']",[],"['Puck Control', 'Puck Handling', 'Puck Protection', 'Skill Development', 'Offensive', 'Stations', 'Stickhandling', 'Warm Up', 'Agility']",False,[],,,[],[],
Chase The Rabbit,https://www.files.icehockeysystems.com/files/drills/drill-maker-1036896-1645242494.png,,IHS,,Ice Hockey Systems,"Chase The Rabbit is an activity that can be used as a warm-up, or a puckhandling & skating activity that helps to develop on-ice awareness.","The coach will define a set boundary. In this diagram it is the blue-line to end boards. In the diagram, the Red Player # 1 is The Rabbit. The player with the puck (Blue Player # 2 in the diagram) is The Chaser. On the whistle, The Chaser tries to follow The Rabbit as close as possible. It is critical that all players on the ice keep their heads up so they do not run into other players. The player without the puck (The Rabbit) should make it challenging by pivoting forwards and backwards, making tight turns, and skating into traffic. Allow the players to go for 30 - 45 seconds, blow the whistle, then have players switch roles. This activity works best if both The Rabbit and The Chaser have similar skill sets.",['It is important that both players keep their heads up so they do not run into any other players.'],"['For higher skilled players and teams, both the Rabbit and the Chaser can have pucks.']","['Skating', 'Puck Control', 'Puck Handling', 'Skill Development', 'Stickhandling', 'Warm Up', 'Half Ice', 'Conditioning']",False,[],,,[],[],
2 v 2 Bagger,https://www.files.icehockeysystems.com/files/drills/drill-maker-916946-0-1676390460.png,https://vimeo.com/662419858,IHS,,Kendall Coyne Schofield,"DescriptionThis small area game fromKendall Coyne Schofieldrequires a lot of decisions, thinking and working no matter which side of the puck you are on.  It is great for working hard to get to open space and utilizing your support players to create opportunities on offense.  The game reinforces all of the key themes that Kendall looks to get out of small area games including; moving, thinking, working, creativity, decision making and fun.Setup",,[],[],"['Skating', 'Overspeed', 'Passing', 'Power Play', 'Puck Control', 'Puck Handling', 'Puck Protection', 'Shooting', 'Skill Development', 'Offensive', 'Small Area Games', 'Offensive Zone', '2 on 2', 'Battle Drills', 'Checking', 'Coverage', 'Defensive Zone']",False,[],,,[],[],
Double Goals Game,https://www.files.icehockeysystems.com/files/drills/drill-maker-849661-0-1667245184.png,,IHS,,Ice Hockey Systems,"Double Goals Game is a fun and competitive 3 vs. 3 small area game that allows players to score goals by passing through the gates, or scoring on a goalie.","Set up two nets in a zone (as pictured in the diagram). Set up two ""gates"" in the middle of the ice (as pictured in the diagram) with cones or tires. Split up the teams and play 3 vs. 3 with 2 goalies. The game can be modified to be 2v2, 3v3, or 4v4. Keep score!! Teams can score 1 point if they pass through a gate (players can't pass through the same gate twice in a row). Goals on a goalie count as 3 points.","['Keep Your Head Up: This game is all about awareness. The offense needs to look to score in different ways and the defense needs to be aware of the gates in the middle of the ice.', 'Communicate With Your Teammates: This is a fast-paced game and important for teammates to communicate with each other.', 'Jump To Space: Offensive players need to work on jumping to open ice to be an option for their teammates.', 'Keep Stick On Ice: Defense can block passes and angle with their stick on the ice, while offensive players can give teammates a target to pass to.', 'Cheer!Players at the blueline should cheer on their teammates and help keep score.']","['Game can be setup to be 2v2, 3v3, 4v4 for cross-ice. Can also set up gates in the neutral zone for a full ice 5v5 game.', 'Can require players to pass through a gate before they are allowed to shoot on net.', 'Can also allow players to skate through a gate as a point.', 'Can give different values for the goals (passing through a gate, skating through a gate, and scoring a goal are all ways to score points).', 'Can make the gates larger for beginner players and smaller for higher skilled players.', 'Can set the gates up in the Royal Road to encourage one time shooting for 2 point plays. View video ofDouble Gates - Royal Road.']","['Passing', 'Puck Control', 'Skill Development', 'Offensive', 'Small Area Games', 'Stations', 'Half Ice', 'Coverage']",False,[],,,[],[],
Rondo Circle Keep Away,https://www.files.icehockeysystems.com/files/drills/drill-maker-868111-0-1705289086.png,https://vimeo.com/657425083,IHS,,Alyssa (Gagliardi) Sleasman,"The Rondo Circle Keep Away fromCoach Alyssa Gagliardiis a great activity that can be used as a passing warm-up, or as an activity to improve overall awareness and passing with your head up. Rondos are popular activities in soccer and can be modified in a variety of ways depending on the skill level and the number of players you have on the ice. Read below to learn about the setup, coaching points & variations.","Setup a group of 3 to 8 players around a circle. Start with 1 defender in the middle. After a few reps, progress to 2 defenders in the middle. The goal is for the offensive players to keep possession, while the defender tries to take the puck. If the defender steals the puck, they become a passer, and the person they stole the puck from goes in the middle. Count how many consecutive passes a team can get in a row. Encourage players to cheer if they get the puck through the defender's legs!","['Offensive players should keep their heads up to be aware of their teammates and the defender.', 'Offensive players can work on deception (looking one way and passing another way).', 'Defenders should keep their sticks on the ice at all times to block passing lanes.']","['Can play with as little as 3 people around the circle or as many as 8.', 'If players are skilled, you can require one touch passing, backhand passing, saucer passes, etc.', 'Can play in different areas of the ice, not just around a circle.', 'Can add 1 to 3 defenders.', 'If offensive players are struggling connecting passes, coaches can have the defenders turn their sticks upside down.', 'Can start a 2 on 1 if a pass is intercepted(view example).', 'Learn15 Rondo Variations and the Benefits of Adding Rondos to Practice.']","['Passing', 'Pre Game', 'Puck Handling', 'Offensive', 'Small Area Games', 'Stations', 'Warm Up']",False,[],,,[],[],
Corner Boards 1 V 1 Loose Puck Battle,https://www.files.icehockeysystems.com/files/drills/drill-maker-602311-0-1665062258.png,https://vimeo.com/626729960,IHS,,Ice Hockey Systems,"Corner Boards 1 V 1 Loose Puck Battle allows players & coaches to work on a very common play during the game, a loose puck battle along the boards. This is a competitive drill that can also progress to 2 V 2.","On the whistle, 2 players battle in the corner for a loose puck. Whoever gets the puck off of the boards first is on offense and tries to score a goal while the other player defends. Defenders can knock the puck out of play or they can steal the puck, tag up at the goal line and then become an offensive player.","['Defending players need to keep their sticks on the ice and play the body.', 'Offensive players should work to protect the puck with their body and utilize their edges to be strong on the puck and create space with tight turns.']","['Can make the battle 1 V\xa01 and progress to\xa02 V\xa02.View 2 V 2 Tag Up Example.', 'Can allow the defending team to tag up at the goal line to become offense.']","['1 on 1', 'Puck Control', 'Puck Protection', 'Offensive', 'Small Area Games', 'Stations', 'Angling', 'Battle Drills', 'Checking', 'Conditioning', 'Coverage', 'Down Low']",False,[],,,[],[],
Triangle Tag,https://www.files.icehockeysystems.com/files/drills/drill-maker-601331-0-1663812564.png,https://vimeo.com/626560889,IHS,,Ice Hockey Systems,"Triangle Tag is a simple and fun activity that helps players practice skating, edgework, puck control & on-ice awareness. This activity can be modified in a variety of ways depending on the age & skill level of your players.","All players get their own puck Coaches (or players) are designated as ""taggers"" and do not have a stick. The more taggers, the more challenging it is for the players. On the whistle, the skaters try to navigate the ice and stay away from the taggers. If tagged, a player must stop and raise their hand and keep their stick on the ice. Other skaters can untag a player by stickhandling through their triangle. Players should keep track of how many people they untag! Activity should go for 45-60 seconds.","['Head up! Look around to see where the taggers, other players, and open ice is.', 'Use tight turns to get away from taggers.', 'Try to untag as many players as possible!']","['Can be set up in different areas of the ice (half-ice, a zone, or a station)', 'Can use players instead of coaches as the taggers.', 'Can add more taggers to make it more challenging for the skaters.', 'Can make the area of the ice smaller to make it more challenging for the skaters.', 'Players can keep track of how many people they untag (player with the most untags wins the round!)']","['Skating', 'Puck Control', 'Puck Handling', 'Skill Development', 'Stations', 'Stickhandling', 'Warm Up', 'Agility', 'Half Ice']",False,[],,,[],[],
Double Regroup 2 on 1,https://www.files.icehockeysystems.com/files/drills/drill-maker-560676-1648062242.png,https://vimeo.com/616073432,IHS,,Ice Hockey Systems,The Double Regroup 2 on 1 is a drill that helps players practice the transition and timing of a regroup before fishing with a 2 on 1. This can also progress to allow the players to use their trailing defenseman so it is a 3 on 1 or you can set it up to be a Double Regroup 3 on 2.,"Split up your forwards and defenceman and have them break up evenly into two groups at opposite blue lines (as shown in the diagram). On the whistle, 2 forwards and 2 defencemen leave the blueline. One defenceman skates backward and the other will trail the group to be ready for a regroup. The forwards regroup 2 times before fishing the drill with a 2 on 1. The second group on the opposite blue line begins on the coach's whistle or after the 2 on 1 passes them. This drill is continuous. Coaches should run this on both sides of the ice and also allow defencemen & forwards to get reps at both positions.","['Forwards:Keep your stick on the ice to give your teammates a passing target.DO NOT stare at the puck. When you are regrouping, practice looking up ice first before you receive a pass back. Practicing the habit of keeping your head up and looking up ice before you get a pass will be extremely beneficial during games because during a game a defenseman could easily step up on you in the neutral zone.Practice appropriate timing & support\xa0during the regroup. Do not skate too far ahead so it is hard for your\xa0teammates to pass it to you and do not be on top of\xa0teammates so it is easy for the\xa0defenseman to defend you.', 'Keep your stick on the ice to give your teammates a passing target.', 'DO NOT stare at the puck. When you are regrouping, practice looking up ice first before you receive a pass back. Practicing the habit of keeping your head up and looking up ice before you get a pass will be extremely beneficial during games because during a game a defenseman could easily step up on you in the neutral zone.', 'Practice appropriate timing & support\xa0during the regroup. Do not skate too far ahead so it is hard for your\xa0teammates to pass it to you and do not be on top of\xa0teammates so it is easy for the\xa0defenseman to defend you.', 'Defenseman:Keep your sticks on the ice to be ready for a pass and to block passing lanes when you do not have the puck.Work to stay in the middle of the forwards you are defending against.Work to keep proper gap during the regroups and when you are defending against the forwards.', 'Keep your sticks on the ice to be ready for a pass and to block passing lanes when you do not have the puck.', 'Work to stay in the middle of the forwards you are defending against.', 'Work to keep proper gap during the regroups and when you are defending against the forwards.']","['Can progress\xa0this to be a 3 on 1 or 3 on 2.', ""Can regroup 3 times instead of 2 times (View Topher Scott's 3 Regroup 3 vs 2 drill)."", 'For higher skilled groups, coaches can require a certain number of passes during the regroups.', 'Can allow forwards and defencemen to switch positions to get reps at both sides.']","['Zone Entry', 'Passing', 'Re-Group', 'Offensive', 'Transition', 'Neutral Zone', '2 on 1', 'Defensive', 'Flow', 'Full Ice', 'Gap']",False,[],,,[],[],
Protect The Puck Warm-Up (Individual & Team),https://www.files.icehockeysystems.com/files/drills/drill-maker-555071-0-1662034874.png,https://vimeo.com/614117844,IHS,,Ice Hockey Systems,"This is a fun dynamic warm-up that helps coaches jump-start practice with a competitive puck protection exercise, followed by a competitive team puck possession exercise. Depending on the age and skill level of your players, coaches can modify this drill to make it easier by adding more pucks, or reducing the number of players involved. Scroll to the bottom of this description and you can view examples of how to make these exercises a game(which makes it very fun for younger players).","Split up your team into two groups. If you have full ice, each group can play in their own offensive zone. If you have half ice, one larger group can play in the zone, and the second group can play in the neutral zone. On the whistle, a coach chips in a limited number of pucks for players to battle over. In the video, there were 3 pucks used for 10 players. Coaches can add more pucks to make it easier for the players or for younger age groups. Play this out for a minute or so before you switch to a second group or move to Part # 2 of the drill.","['Part #1:If you have the puck, work to protect it with your body and by keeping your head up so you can skate to space, or cut back to create space.If you do not have the puck, keep your stick on the ice and compete to get the puck back.', 'If you have the puck, work to protect it with your body and by keeping your head up so you can skate to space, or cut back to create space.', 'If you do not have the puck, keep your stick on the ice and compete to get the puck back.', 'Part # 2:If your team has the puck, keep your head up so you can utilize give & gos!If your team does not have the puck, keep your stick on the ice to take away passing lanes and compete to get the puck back.', 'If your team has the puck, keep your head up so you can utilize give & gos!', 'If your team does not have the puck, keep your stick on the ice to take away passing lanes and compete to get the puck back.']","['Make it easier: add more pucks or reduce the number of players.', 'Ice space: Can set this up in different areas of the ice.', 'Players: Can use your whole team at once or split up into groups so players get a rest.', 'Gamify: Can make drill into a very fun competitive game by playingFinders Keepers(players are knocked out of each round if they do not have a puck when time is called)andFinders Keepers With Teams(the team with the most pucks at the end when time is called wins).']","['Passing', 'Puck Control', 'Puck Handling', 'Puck Protection', 'Offensive', 'Small Area Games', 'Warm Up', 'Battle Drills', 'Half Ice', 'Coverage', 'Defensive']",False,[],,,[],[],
NEHDA Continuous Retrieval Outlet,https://www.files.icehockeysystems.com/files/drills/drill-maker-486491-0-1667268876.png,https://vimeo.com/593565442/2842cf4ff2,IHS,,Newedge Hockey,"NEHDA Continuous Retrieval Outlet is an excellent drill fromNewEdge Hockeythat helps players practice puck retrievals, scanning the ice, passing, shooting, and more.","Spilt up the players into two groups and have each group on a face-off dot. To start the drill, a player chips a puck into the corner, P1 retrieves the puck and passes it to P2 at the point. P2 walks the blue line, takes a shot, and then jumps to retrieve a puck in the opposite corner. The next player in the opposite line, P3, chips a puck into the corner for P2 to retrieve. The drill is continuous and there are a variety of retrievals techniques that can be practiced. A few that are shown in the video are:Part # 1 Face Up Ice: Retrieve the puck and get it up ice as quickly as possible.Part # 2 Puck Protection & Shot:Retrieve the puck and perform to puck protection cutbacks along the boards before passing the puck up.Part # 3 Puck Protection & Shot With Tip:Retrieve the puck and perform to puck protection cutbacks along the boards before passing the puck up. After a player passes the puck to the point, they go to the front of the net for a tip.Variation: Players can throw puck off the boards instead of a direct pass to the point, so the defenseman works on collecting the puck at the blueline before they take a shot. Part # 1 Face Up Ice: Retrieve the puck and get it up ice as quickly as possible. Part # 2 Puck Protection & Shot:Retrieve the puck and perform to puck protection cutbacks along the boards before passing the puck up. Part # 3 Puck Protection & Shot With Tip:Retrieve the puck and perform to puck protection cutbacks along the boards before passing the puck up. After a player passes the puck to the point, they go to the front of the net for a tip. Variation: Players can throw puck off the boards instead of a direct pass to the point, so the defenseman works on collecting the puck at the blueline before they take a shot.","['Head up: Focus on strong surveys / scans before retrieval.', 'Deception: Be deceptive and decisive and get the puck on your hip, eyes up and make an excellent pass.', 'Shooting: Get shot off quickly.']",[],"['Passing', 'Shooting', 'Skill Development', 'Offensive', 'Transition', 'Half Ice', 'Defensive', 'Defensive Zone']",False,[],,,[],[],
Evasive Passing Drill,https://www.files.icehockeysystems.com/files/drills/drill-maker-499131-0-1743987688.png,https://vimeo.com/374994125?share=copy,IHS,,Dwayne Blais,"The Evasive Pass Drill fromDwyane Blais of NSDAis a simple, yet effective drill for players to practice their evasive / deceptive passing techniques, while the other forward can practice one-time shots.","Set up two lines of players (as shown in the diagram) You can use obstacles (cones, players, pads etc that players need to pass around) Player with the puck (F1) skates down and fully sells the shot (by looking at the goalie, being square to the goalie) and then at the last second they pass to the steaking forward (F2) who one times the shot. Alternate sides so players get reps at both passing and shooting.","['Passer:Practice being evasive / deceptive. Use your whole body to make the goalie think you are going to shoot. Use your eyes, head, hands and body to make it look like you are shooting.Use your referral vision to locate your teammate breaking down to the net.', 'Practice being evasive / deceptive. Use your whole body to make the goalie think you are going to shoot. Use your eyes, head, hands and body to make it look like you are shooting.', 'Use your referral vision to locate your teammate breaking down to the net.', 'Shooter:Keep stick on the ice to let your teammate know where you want the pass.Make sure your bottom hand is strong so you are able to generate force and one time the puck to the back of the net. If you are light on your bottom hand, you will not be able to generate power and accuracy with your shot.', 'Keep stick on the ice to let your teammate know where you want the pass.', 'Make sure your bottom hand is strong so you are able to generate force and one time the puck to the back of the net. If you are light on your bottom hand, you will not be able to generate power and accuracy with your shot.']",[],"['2 on 0', 'Half Ice', 'Offensive', 'Offensive Zone', 'Passing', 'Shooting', 'Skill Development']",False,[],,,[],[],
Layered 1 v 1's,https://www.files.icehockeysystems.com/files/drills/drill-maker-498711-1631278909.png,https://vimeo.com/589511834,IHS,,Alyssa (Gagliardi) Sleasman,Layered 1v1s,,[],[],"['1 on 1', 'Puck Handling', 'Puck Protection', 'Skill Development', 'Offensive', 'Stations']",False,[],,,[],[],
